Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros,Artists
"Markov Purifier","White/Black","{1}{W}{B}","3","U","(Innistrad: Crimson Vow)","Creature — Vampire Cleric","2","3","""Lifelink
At the beginning of your end step, if you gained life this turn, you may pay {2}. If you do, draw a card.""","0","""• Markov Purifier's ability triggers if you gained any amount of life that turn, even if you also lost that much or more life.""","582462","312","","2022-Dec-18_07:59:55","USD","930","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","545246","1","$0.20","$0.20","1","1x","","533673f3-5e18-4630-bd71-001774d698a8","253492","","0","Samuel Araya"
"Markov Retribution","Red","{2}{R}","3","U","(Innistrad: Crimson Vow)","Sorcery","0","0","""Choose one or both —
• Creatures you control get +1/+0 until end of turn.
• Target Vampire you control deals damage equal to its power to another target creature.""","0","""""","582230","171","","2022-Dec-18_08:10:58","USD","963","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541029","1","$0.16","$0.16","1","1x","","48d3840c-db27-4512-bfe3-92249094e5b4","253480","","0","Uriah Voth"
"Markov Waltzer","White/Red","{2}{R}{W}","4","U","(Innistrad: Crimson Vow)","Creature — Vampire","1","3","""Flying, haste
At the beginning of combat on your turn, up to two target creatures you control each get +1/+0 until end of turn.""","0","""""","583595","313","","2022-Dec-18_08:13:40","USD","978","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","545247","1","$0.19","$0.19","1","1x","","bd545edd-699a-4ee9-8d8e-1e875cf4f2af","253802","","0","Jason A. Engle"
"Markov Waltzer","White/Red","{2}{R}{W}","4","U","(Innistrad: Crimson Vow)","Creature — Vampire","1","3","""Flying, haste
At the beginning of combat on your turn, up to two target creatures you control each get +1/+0 until end of turn.""","0","""""","583595","313","","2022-Dec-18_08:15:56","USD","992","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","545247","1","$0.19","$0.19","1","1x","","bd545edd-699a-4ee9-8d8e-1e875cf4f2af","253802","","0","Jason A. Engle"
"Massive Might","Green","{G}","1","C","(Innistrad: Crimson Vow)","Instant","0","0","""Target creature gets +2/+2 and gains trample until end of turn.""","0","""""","581373","208","","2022-Dec-18_07:33:42","USD","814","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541074","1","$0.18","$0.18","1","1x","","3a5cd50b-4825-4d85-b0f9-e2a51d2a7df1","252885","","0","Iris Compiet"
"Massive Might","Green","{G}","1","C","(Innistrad: Crimson Vow)","Instant","0","0","""Target creature gets +2/+2 and gains trample until end of turn.""","0","""""","581373","208","","2022-Dec-18_07:51:41","USD","895","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541074","1","$0.18","$0.18","1","1x","","3a5cd50b-4825-4d85-b0f9-e2a51d2a7df1","252885","","0","Iris Compiet"
"Massive Might","Green","{G}","1","C","(Innistrad: Crimson Vow)","Instant","0","0","""Target creature gets +2/+2 and gains trample until end of turn.""","0","""""","581373","208","","2022-Dec-18_08:25:15","USD","1048","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541074","1","$0.18","$0.18","1","1x","","3a5cd50b-4825-4d85-b0f9-e2a51d2a7df1","252885","","0","Iris Compiet"
"Massive Might","Green","{G}","1","C","(Innistrad: Crimson Vow)","Instant","0","0","""Target creature gets +2/+2 and gains trample until end of turn.""","0","""""","581373","208","","2022-Dec-18_09:12:00","USD","1301","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541074","1","$0.18","$0.18","1","1x","","3a5cd50b-4825-4d85-b0f9-e2a51d2a7df1","252885","","0","Iris Compiet"
"Militia Rallier","White","{2}{W}","3","C","(Innistrad: Crimson Vow)","Creature — Human Soldier","3","3","""Militia Rallier can't attack alone.
Whenever Militia Rallier attacks, untap target creature.""","0","""• Untapping an attacking creature doesn't remove it from combat.
• All attackers are chosen at once. You can't attack with Militia Rallier, untap a tapped creature, then attack with that creature.
• You may target an untapped creature with this ability. For example, if all of your creatures have vigilance, you aren't forced to untap an opponent's creature.""","582686","24","","2022-Dec-18_08:02:29","USD","941","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540856","1","$0.10","$0.10","1","1x","","51b3ff40-3185-4369-985e-17613bb6ad22","253554","","0","Eelis Kyttanen"
"Militia Rallier","White","{2}{W}","3","C","(Innistrad: Crimson Vow)","Creature — Human Soldier","3","3","""Militia Rallier can't attack alone.
Whenever Militia Rallier attacks, untap target creature.""","0","""• Untapping an attacking creature doesn't remove it from combat.
• All attackers are chosen at once. You can't attack with Militia Rallier, untap a tapped creature, then attack with that creature.
• You may target an untapped creature with this ability. For example, if all of your creatures have vigilance, you aren't forced to untap an opponent's creature.""","582686","24","","2022-Dec-18_08:19:24","USD","1011","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","Foil","1","foil","Regular","Not Using","Have","","","Innstrad crimson vow","0","540856","0","$0.24","$0.24","1","1x","","51b3ff40-3185-4369-985e-17613bb6ad22","253554","","0","Eelis Kyttanen"
"Militia Rallier","White","{2}{W}","3","C","(Innistrad: Crimson Vow)","Creature — Human Soldier","3","3","""Militia Rallier can't attack alone.
Whenever Militia Rallier attacks, untap target creature.""","0","""• Untapping an attacking creature doesn't remove it from combat.
• All attackers are chosen at once. You can't attack with Militia Rallier, untap a tapped creature, then attack with that creature.
• You may target an untapped creature with this ability. For example, if all of your creatures have vigilance, you aren't forced to untap an opponent's creature.""","582686","24","","2022-Dec-18_08:25:21","USD","1050","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540856","1","$0.10","$0.10","1","1x","","51b3ff40-3185-4369-985e-17613bb6ad22","253554","","0","Eelis Kyttanen"
"Militia Rallier","White","{2}{W}","3","C","(Innistrad: Crimson Vow)","Creature — Human Soldier","3","3","""Militia Rallier can't attack alone.
Whenever Militia Rallier attacks, untap target creature.""","0","""• Untapping an attacking creature doesn't remove it from combat.
• All attackers are chosen at once. You can't attack with Militia Rallier, untap a tapped creature, then attack with that creature.
• You may target an untapped creature with this ability. For example, if all of your creatures have vigilance, you aren't forced to untap an opponent's creature.""","582686","24","","2022-Dec-18_08:43:46","USD","1155","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540856","1","$0.10","$0.10","1","1x","","51b3ff40-3185-4369-985e-17613bb6ad22","253554","","0","Eelis Kyttanen"
"Militia Rallier","White","{2}{W}","3","C","(Innistrad: Crimson Vow)","Creature — Human Soldier","3","3","""Militia Rallier can't attack alone.
Whenever Militia Rallier attacks, untap target creature.""","0","""• Untapping an attacking creature doesn't remove it from combat.
• All attackers are chosen at once. You can't attack with Militia Rallier, untap a tapped creature, then attack with that creature.
• You may target an untapped creature with this ability. For example, if all of your creatures have vigilance, you aren't forced to untap an opponent's creature.""","582686","24","","2022-Dec-18_08:58:56","USD","1230","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540856","1","$0.10","$0.10","1","1x","","51b3ff40-3185-4369-985e-17613bb6ad22","253554","","0","Eelis Kyttanen"
"Mindleech Ghoul","Black","{1}{B}","2","C","(Innistrad: Crimson Vow)","Creature — Zombie","2","2","""Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Mindleech Ghoul exploits a creature, each opponent exiles a card from their hand.""","0","""""","581670","122","","2022-Dec-18_08:12:46","USD","970","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540972","1","$0.10","$0.10","1","1x","","f5c4e00d-128a-4ddb-9e1b-3ee93121b262","253025","","0","Alex Brock"
"Mindleech Ghoul","Black","{1}{B}","2","C","(Innistrad: Crimson Vow)","Creature — Zombie","2","2","""Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Mindleech Ghoul exploits a creature, each opponent exiles a card from their hand.""","0","""""","581670","122","","2022-Dec-18_08:27:43","USD","1063","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540972","1","$0.10","$0.10","1","1x","","f5c4e00d-128a-4ddb-9e1b-3ee93121b262","253025","","0","Alex Brock"
"Mindleech Ghoul","Black","{1}{B}","2","C","(Innistrad: Crimson Vow)","Creature — Zombie","2","2","""Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Mindleech Ghoul exploits a creature, each opponent exiles a card from their hand.""","0","""""","581670","122","","2022-Dec-18_08:58:47","USD","1228","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540972","1","$0.10","$0.10","1","1x","","f5c4e00d-128a-4ddb-9e1b-3ee93121b262","253025","","0","Alex Brock"
"Mirrorhall Mimic // Ghastly Mimicry","Blue","{3}{U}","4","R","(Innistrad: Crimson Vow)","Creature — Spirit","0","0","""You may have Mirrorhall Mimic enter the battlefield as a copy of any creature on the battlefield, except it's a Spirit in addition to its other types.
Disturb {3}{U}{U} (You may cast this card from your graveyard transformed for its disturb cost.)""","0","""• Mirrorhall Mimic copies exactly what was printed on the original creature (unless that creature is copying something else or is a token; see below), except that it's also a Spirit. It doesn't copy whether that creature is tapped or untapped, whether it has any counters on it or any Auras and Equipment attached to it, or any non-copy effects that have changed its power, toughness, types, color, or so on. Most notably, if it copies a creature that's not normally a creature, it won't be a creature.
• If the copied creature has {X} in its mana cost, X is considered to be 0.
• If the chosen creature is copying something else (for example, if the chosen creature is another Mirrorhall Mimic), then Mirrorhall Mimic enters the battlefield as whatever the chosen creature copied.
• If another creature becomes a copy of Mirrorhall Mimic, that creature is also a Spirit.
• If the chosen creature is a token, Mirrorhall Mimic copies the original characteristics of that token as stated by the effect that put the token onto the battlefield, except it's a Spirit. Mirrorhall Mimic doesn't become a token in this case.
• Any enters-the-battlefield abilities of the copied creature will trigger when Mirrorhall Mimic enters the battlefield. Any “as [this creature] enters the battlefield” or “[this creature] enters the battlefield with” abilities of the chosen creature will also work.
• If Mirrorhall Mimic somehow enters the battlefield at the same time as another creature, it can't become a copy of that creature. You may choose only a creature that's already on the battlefield.""","582453","68","","2022-Dec-18_09:10:06","USD","1295","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540909","1","$1.10","$1.10","1","1x","","823ad188-bd56-476d-9853-bed90bfad582","253484","","0","Justine Cruz"
"Mischievous Catgeist // Catlike Curiosity","Blue","{1}{U}","2","U","(Innistrad: Crimson Vow)","Creature — Cat Spirit","1","1","""Whenever Mischievous Catgeist deals combat damage to a player, draw a card.
Disturb {2}{U} (You may cast this card from your graveyard transformed for its disturb cost.)""","0","""""","582234","69","","2022-Dec-18_07:32:14","USD","811","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540911","1","$0.24","$0.24","1","1x","","a3ff628a-ef8e-45c4-84e7-a33ec28f025a","253466","","0","Denman Rooke"
"Mischievous Catgeist // Catlike Curiosity","Blue","{1}{U}","2","U","(Innistrad: Crimson Vow)","Creature — Cat Spirit","1","1","""Whenever Mischievous Catgeist deals combat damage to a player, draw a card.
Disturb {2}{U} (You may cast this card from your graveyard transformed for its disturb cost.)""","0","""""","582234","69","","2022-Dec-18_08:28:07","USD","1069","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540911","1","$0.24","$0.24","1","1x","","a3ff628a-ef8e-45c4-84e7-a33ec28f025a","253466","","0","Denman Rooke"
"Moldgraf Millipede","Green","{4}{G}","5","C","(Innistrad: Crimson Vow)","Creature — Insect Horror","2","2","""When Moldgraf Millipede enters the battlefield, mill three cards, then put a +1/+1 counter on Moldgraf Millipede for each creature card in your graveyard. (To mill a card, put the top card of your library into your graveyard.)""","0","""• Moldgraf Millipede gets a +1/+1 counter for every creature card in your graveyard, including any creature cards that were already there before you milled three cards.""","582684","209","","2022-Dec-18_07:31:21","USD","805","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541075","1","$0.15","$0.15","1","1x","","5252ea27-63d1-4b80-beae-8e016373d004","253556","","0","Simon Dominic"
"Moldgraf Millipede","Green","{4}{G}","5","C","(Innistrad: Crimson Vow)","Creature — Insect Horror","2","2","""When Moldgraf Millipede enters the battlefield, mill three cards, then put a +1/+1 counter on Moldgraf Millipede for each creature card in your graveyard. (To mill a card, put the top card of your library into your graveyard.)""","0","""• Moldgraf Millipede gets a +1/+1 counter for every creature card in your graveyard, including any creature cards that were already there before you milled three cards.""","582684","209","","2022-Dec-18_08:13:18","USD","973","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541075","1","$0.15","$0.15","1","1x","","5252ea27-63d1-4b80-beae-8e016373d004","253556","","0","Simon Dominic"
"Moldgraf Millipede","Green","{4}{G}","5","C","(Innistrad: Crimson Vow)","Creature — Insect Horror","2","2","""When Moldgraf Millipede enters the battlefield, mill three cards, then put a +1/+1 counter on Moldgraf Millipede for each creature card in your graveyard. (To mill a card, put the top card of your library into your graveyard.)""","0","""• Moldgraf Millipede gets a +1/+1 counter for every creature card in your graveyard, including any creature cards that were already there before you milled three cards.""","582684","209","","2022-Dec-18_08:43:27","USD","1152","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541075","1","$0.15","$0.15","1","1x","","5252ea27-63d1-4b80-beae-8e016373d004","253556","","0","Simon Dominic"
"Moldgraf Millipede","Green","{4}{G}","5","C","(Innistrad: Crimson Vow)","Creature — Insect Horror","2","2","""When Moldgraf Millipede enters the battlefield, mill three cards, then put a +1/+1 counter on Moldgraf Millipede for each creature card in your graveyard. (To mill a card, put the top card of your library into your graveyard.)""","0","""• Moldgraf Millipede gets a +1/+1 counter for every creature card in your graveyard, including any creature cards that were already there before you milled three cards.""","582684","209","","2022-Dec-18_09:09:20","USD","1287","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541075","1","$0.15","$0.15","1","1x","","5252ea27-63d1-4b80-beae-8e016373d004","253556","","0","Simon Dominic"
"Mountain","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Mountain","0","0","""({T}: Add {R}.)""","0","""""","581316","274","","2022-Dec-18_07:37:20","USD","829","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544310","1","$0.25","$0.25","1","1x","","8a4448b6-0dbe-427c-b145-8ac915fc0dfc","253431","","0","Alayna Danner"
"Mountain","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Mountain","0","0","""({T}: Add {R}.)""","0","""""","581317","275","","2022-Dec-18_07:40:29","USD","844","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544311","1","$0.26","$0.26","1","1x","","a6f72e53-52bb-4cf4-9b8b-34ed0c5f7c3c","253432","","0","Daria Khlebnikova"
"Mountain","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Mountain","0","0","""({T}: Add {R}.)""","0","""""","581316","274","","2022-Dec-18_08:13:50","USD","981","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544310","1","$0.25","$0.25","1","1x","","8a4448b6-0dbe-427c-b145-8ac915fc0dfc","253431","","0","Alayna Danner"
"Mountain","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Mountain","0","0","""({T}: Add {R}.)""","0","""""","581317","275","","2022-Dec-18_08:16:37","USD","996","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544311","1","$0.26","$0.26","1","1x","","a6f72e53-52bb-4cf4-9b8b-34ed0c5f7c3c","253432","","0","Daria Khlebnikova"
"Mountain","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Mountain","0","0","""({T}: Add {R}.)""","0","""""","581316","274","","2022-Dec-18_08:28:47","USD","1071","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544310","1","$0.25","$0.25","1","1x","","8a4448b6-0dbe-427c-b145-8ac915fc0dfc","253431","","0","Alayna Danner"
"Mountain","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Mountain","0","0","""({T}: Add {R}.)""","0","""""","581317","275","","2022-Dec-18_08:36:27","USD","1116","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544311","1","$0.26","$0.26","1","1x","","a6f72e53-52bb-4cf4-9b8b-34ed0c5f7c3c","253432","","0","Daria Khlebnikova"
"Mountain","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Mountain","0","0","""({T}: Add {R}.)""","0","""""","581317","275","","2022-Dec-18_08:53:11","USD","1206","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544311","1","$0.26","$0.26","1","1x","","a6f72e53-52bb-4cf4-9b8b-34ed0c5f7c3c","253432","","0","Daria Khlebnikova"
"Mountain","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Mountain","0","0","""({T}: Add {R}.)""","0","""""","581316","274","","2022-Dec-18_09:13:20","USD","1311","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544310","1","$0.25","$0.25","1","1x","","8a4448b6-0dbe-427c-b145-8ac915fc0dfc","253431","","0","Alayna Danner"
"Mulch","Green","{1}{G}","2","C","(Innistrad)","Sorcery","0","0","""Reveal the top four cards of your library. Put all land cards revealed this way into your hand and the rest into your graveyard.""","0","""""","250634","196","","2022-Dec-18_08:22:56","USD","1032","Innistrad","(ISD)","(isd)","ISD","[ISD]","[isd]","ISD","isd","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","237012","1","$0.20","$0.20","1","1x","","52a1dabd-82df-4814-9d64-bf7bf9c1018d","56321","","0","Christopher Moeller"
"Mulch","Green","{1}{G}","2","C","(Innistrad: Crimson Vow)","Sorcery","0","0","""Reveal the top four cards of your library. Put all land cards revealed this way into your hand and the rest into your graveyard.""","0","""""","582691","210","","2022-Dec-18_08:12:50","USD","971","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541076","1","$0.19","$0.19","1","1x","","950dd57e-b2e1-4a27-a212-86fbfdbf914d","253540","","0","Lucas Graciano"
"Mulch","Green","{1}{G}","2","C","(Innistrad: Crimson Vow)","Sorcery","0","0","""Reveal the top four cards of your library. Put all land cards revealed this way into your hand and the rest into your graveyard.""","0","""""","582691","210","","2022-Dec-18_09:03:52","USD","1257","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541076","1","$0.19","$0.19","1","1x","","950dd57e-b2e1-4a27-a212-86fbfdbf914d","253540","","0","Lucas Graciano"
"Nature's Embrace","Green","{2}{G}","3","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature or land
As long as enchanted permanent is a creature, it gets +2/+2.
As long as enchanted permanent is a land, it has ""{T}: Add two mana of any one color.""""","0","""• If the enchanted permanent is both a land and a creature, it gets both benefits.""","583574","211","","2022-Dec-18_08:37:52","USD","1122","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541077","1","$0.15","$0.15","1","1x","","39d757af-86fd-4f99-a09a-0f3898ed95f6","253769","","0","Dominik Mayer"
"Nature's Embrace","Green","{2}{G}","3","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature or land
As long as enchanted permanent is a creature, it gets +2/+2.
As long as enchanted permanent is a land, it has ""{T}: Add two mana of any one color.""""","0","""• If the enchanted permanent is both a land and a creature, it gets both benefits.""","583574","211","","2022-Dec-18_08:54:34","USD","1210","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541077","1","$0.15","$0.15","1","1x","","39d757af-86fd-4f99-a09a-0f3898ed95f6","253769","","0","Dominik Mayer"
"Nature's Embrace","Green","{2}{G}","3","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature or land
As long as enchanted permanent is a creature, it gets +2/+2.
As long as enchanted permanent is a land, it has ""{T}: Add two mana of any one color.""""","0","""• If the enchanted permanent is both a land and a creature, it gets both benefits.""","583574","211","","2022-Dec-18_09:14:46","USD","1316","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541077","1","$0.15","$0.15","1","1x","","39d757af-86fd-4f99-a09a-0f3898ed95f6","253769","","0","Dominik Mayer"
"Nebelgast Beguiler","White","{4}{W}","5","C","(Innistrad: Crimson Vow)","Creature — Spirit","2","5","""{W}, {T}: Tap target creature.""","0","""""","583518","25","","2022-Dec-18_07:38:28","USD","832","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540857","1","$0.10","$0.10","1","1x","","04c68dbd-e61b-49a7-aa17-da6b26c9fd29","253748","","0","Andreas Zafiratos"
"Nebelgast Beguiler","White","{4}{W}","5","C","(Innistrad: Crimson Vow)","Creature — Spirit","2","5","""{W}, {T}: Tap target creature.""","0","""""","583518","25","","2022-Dec-18_08:15:09","USD","982","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540857","1","$0.10","$0.10","1","1x","","04c68dbd-e61b-49a7-aa17-da6b26c9fd29","253748","","0","Andreas Zafiratos"
"Nebelgast Beguiler","White","{4}{W}","5","C","(Innistrad: Crimson Vow)","Creature — Spirit","2","5","""{W}, {T}: Tap target creature.""","0","""""","583518","25","","2022-Dec-18_08:37:20","USD","1117","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540857","1","$0.10","$0.10","1","1x","","04c68dbd-e61b-49a7-aa17-da6b26c9fd29","253748","","0","Andreas Zafiratos"
"Nebelgast Beguiler","White","{4}{W}","5","C","(Innistrad: Crimson Vow)","Creature — Spirit","2","5","""{W}, {T}: Tap target creature.""","0","""""","583518","25","","2022-Dec-18_08:49:10","USD","1180","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540857","1","$0.10","$0.10","1","1x","","04c68dbd-e61b-49a7-aa17-da6b26c9fd29","253748","","0","Andreas Zafiratos"
"Necroduality","Blue","{3}{U}","4","M","(Innistrad: Crimson Vow)","Enchantment","0","0","""Whenever a nontoken Zombie enters the battlefield under your control, create a token that's a copy of that creature.""","0","""""","581879","70","","2022-Dec-18_08:38:16","USD","1129","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540913","1","$10.88","$10.88","1","1x","","9b674053-1f0f-436d-b106-f91f41cf3959","253057","","0","Billy Christian"
"Nurturing Presence","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature has ""Whenever a creature enters the battlefield under your control, this creature gets +1/+1 until end of turn.""
When Nurturing Presence enters the battlefield, create a 1/1 white Spirit creature token with flying.""","0","""• Nurturing Presence enters the battlefield and then its triggered ability causes a 1/1 Spirit to enter the battlefield. Assuming that Nurturing Presence is still on the battlefield as that first triggered ability resolves, the Spirit will cause the ability the enchanted creature has to trigger and it will get +1/+1 until end of turn.""","583519","26","","2022-Dec-18_07:51:28","USD","893","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540858","1","$0.11","$0.11","1","1x","","35e109ea-8b86-4432-b15e-5a6201caf2aa","253749","","0","Irina Nordsol"
"Nurturing Presence","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature has ""Whenever a creature enters the battlefield under your control, this creature gets +1/+1 until end of turn.""
When Nurturing Presence enters the battlefield, create a 1/1 white Spirit creature token with flying.""","0","""• Nurturing Presence enters the battlefield and then its triggered ability causes a 1/1 Spirit to enter the battlefield. Assuming that Nurturing Presence is still on the battlefield as that first triggered ability resolves, the Spirit will cause the ability the enchanted creature has to trigger and it will get +1/+1 until end of turn.""","583519","26","","2022-Dec-18_08:15:21","USD","984","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540858","1","$0.11","$0.11","1","1x","","35e109ea-8b86-4432-b15e-5a6201caf2aa","253749","","0","Irina Nordsol"
